0,-198.80815,211.92276,
1,-273.7167,10.262146,
2,27.344574,239.09967,
3,123.97476,262.76868,
4,-223.536,38.894836,
5,16.09018,-127.98871,
6,-86.174805,-160.28177,
7,-264.90747,-103.745026,
8,-187.2222,-208.64816,
9,268.43384,3.6463013,
10,9.583496,113.77051,
11,122.25821,72.07263,
12,159.45355,-104.22124,
13,-135.17653,202.4996,
14,-234.83742,-73.07243,
15,-70.62625,275.3974,
16,265.5404,173.27097,
17,-166.9646,73.00552,
18,107.86136,123.87265,
19,-173.78381,-157.61923,
20,-205.34785,-20.128296,
21,29.325958,-108.39664,
22,244.45294,279.41357,
23,157.51218,-100.910126,
24,-225.91962,146.64185,
25,250.37567,237.36536,
26,237.18793,26.77658,
27,76.913666,-29.707382,
28,124.384155,-23.627014,
29,194.58096,-102.1806,
30,-268.41376,261.20514,
31,-162.51718,-45.29402,
32,-232.8609,185.65308,
33,138.16992,218.1099,
34,-70.24432,77.53226,
35,-150.09496,20.748383,
36,7.513092,150.28891,
37,-255.02255,-22.190674,
38,85.70834,-261.55652,
39,66.75745,-268.24106,
40,-105.17885,238.88892,
41,109.574005,-106.63295,
42,-230.61716,125.69281,
43,-154.23,-237.93301,
44,258.1949,43.704437,
45,-218.19666,35.353058,
46,-16.18808,-40.41751,
47,167.12537,-124.78122,
48,-264.01224,-100.37419,
49,176.6416,98.32617,
50,-154.8884,-17.437042,
51,129.45355,123.08911,
52,166.52087,141.52649,
53,-243.34863,207.32803,
54,-252.2986,-269.14282,
55,26.286621,-230.4724,
56,184.25854,-73.05577,
57,245.16327,-251.32361,
58,257.39917,-216.4402,
59,89.34714,84.61191,
60,-110.512146,-54.613495,
61,-33.324326,213.90286,
62,82.76956,241.70862,
63,57.155426,255.50085,
64,271.0594,-252.65634,
65,176.82504,-35.647842,
66,-109.66112,-229.62668,
67,167.048,217.30356,
68,-219.26714,35.389618,
69,17.636322,-239.86804,
70,252.02283,114.85202,
71,255.81042,62.301727,
72,-115.84668,266.5481,
73,-45.376465,250.77399,
74,-116.65033,177.61438,
75,-91.26434,198.28442,
76,187.46994,159.39804,
77,-259.3302,236.13922,
78,228.79358,-84.32379,
79,-20.969238,236.67633,
80,-59.90732,181.18915,
81,67.475525,-65.228195,
82,-104.229996,-191.3627,
83,-90.89885,178.5629,
84,-216.93323,89.53604,
85,228.72217,263.078,
86,-248.42415,215.66156,
87,202.35382,191.63696,
88,109.02951,-119.94524,
89,129.95956,272.3786,
90,37.795227,-134.77515,
91,238.76813,-226.48656,
92,163.69818,45.60428,
93,-1.4169922,172.05511,
94,224.4231,-155.49635,
95,79.59357,-63.218506,
96,-69.67819,-275.40918,
97,53.126556,-14.318512,
98,201.19489,135.82306,
99,-153.85748,-211.41632,
100,-62.485306,-134.90933,
101,-95.54248,-156.79411,
102,-133.65523,-14.368713,
103,-75.24422,232.43549,
104,-222.6267,-201.65656,
105,-177.68243,85.917786,
106,-136.75203,-12.986633,
107,-115.371994,172.41873,
108,-245.23712,159.46542,
109,-230.98596,232.1084,
110,93.139435,-250.19554,
111,-82.71124,-170.19452,
112,-49.85591,-44.97142,
113,237.9256,-179.99594,
114,-102.66684,-57.0907,
115,56.145935,149.59021,
116,107.29535,-123.55206,
117,77.844666,10.723907,
118,-184.89803,-198.5181,
119,211.60608,-260.66968,
120,233.76941,254.91785,
121,-164.96054,-122.31491,
122,223.6123,-222.83401,
123,161.89587,-94.883286,
124,185.90833,-52.067383,
125,-176.7233,170.05118,
126,-165.95804,-47.355927,
127,-128.1804,-30.581848,
128,161.72488,-220.77354,
129,137.90686,16.490326,
130,153.24365,-177.71101,
131,151.29489,-27.035492,
132,63.943176,-116.73845,
133,203.47174,-108.31767,
134,-96.94827,-261.24008,
135,32.619843,77.75699,
136,-198.02545,-207.8075,
137,185.15442,241.68573,
138,19.563324,20.930481,
139,-59.96649,220.71432,
140,215.59082,67.53131,
141,-57.249115,175.44714,
142,272.46033,-68.41545,
143,27.24115,-102.614365,
144,-95.45987,0.5331421,
145,41.701843,258.40796,
146,29.671692,-216.13925,
147,-151.81516,-97.41632,
148,-202.66475,264.62152,
149,59.08258,-69.66574,
150,85.411804,-276.52426,
151,3.4496765,-260.28696,
152,-171.0712,-240.0328,
153,113.30823,-106.831055,
154,249.86273,179.30109,
155,-150.69476,-167.00986,
156,-259.02563,84.63248,
157,204.6713,175.87582,
158,246.50507,137.91623,
159,168.49094,76.67343,
160,209.8563,-21.510193,
161,19.687286,-38.082077,
162,178.33371,38.307587,
163,-118.53642,32.84488,
164,46.65564,35.419342,
165,205.58414,221.18387,
166,46.932495,-279.07037,
167,-176.06491,-275.79547,
168,99.704285,-73.91171,
169,-197.87009,-158.15149,
170,-141.38768,100.891235,
171,251.13678,-219.23712,
172,-155.63641,237.91089,
173,-153.6467,68.82507,
174,-70.44464,68.07739,
175,51.357147,89.236786,
176,-253.8522,100.58536,
177,221.57053,-95.861404,
178,147.1395,-212.43665,
179,180.90884,-138.6224,
180,-27.702698,184.89972,
181,165.49121,-89.27762,
182,-42.646835,241.72455,
183,49.78949,222.38052,
184,143.39154,39.298004,
185,163.03589,-255.18976,
186,-111.5553,-119.00653,
187,-28.088455,222.94781,
188,120.574585,262.9914,
189,147.85666,43.270294,
190,-71.31569,153.26105,
191,225.88455,38.498993,
192,155.45203,266.1994,
193,-57.587494,90.897095,
194,211.35168,-97.53357,
195,71.94336,-163.55627,
196,88.701385,-262.59927,
197,199.80878,188.85132,
198,-57.20375,84.9671,
199,77.72476,87.35474,
200,-10.076965,-215.72897,
201,-148.5283,159.10727,
202,-20.348083,-172.17273,
203,0.20480347,88.30023,
204,-274.7572,39.282013,
205,-146.9134,150.94177,
206,-200.97833,-93.790634,
207,-226.78232,-163.48341,
208,-219.33807,262.73273,
209,217.08826,-255.8317,
210,170.68317,247.60095,
211,219.58755,-260.97528,
212,98.134155,-64.71918,
213,243.3518,-50.006622,
214,233.09894,-1.3443909,
215,-95.98677,-71.28511,
216,97.83453,208.83856,
217,-129.40868,-225.95718,
218,-184.74875,255.97388,
219,107.45474,-140.15334,
220,184.06885,98.9953,
221,209.33221,-32.72081,
222,174.0542,-114.80429,
